bps,defensive_contribution,element,expected_assists,expected_goals,expected_goals_conceded,fixture,minutes,opponent_team,round,starts,total_points,ict_index
0,0,379,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,379,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,379,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,379,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,379,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,379,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,379,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,379,0.0,0.0,0.0,84,0,5,9,0,0,0.0
17,11,387,0.09,0.1,1.7,1,90,4,1,1,2,6.8
13,9,387,0.01,0.0,0.93,19,90,15,2,1,2,1.4
45,14,387,0.02,0.03,0.49,25,90,1,3,1,13,8.0
14,9,387,0.07,0.21,0.13,34,90,3,4,1,3,4.7
10,10,387,0.03,0.07,0.7,46,90,9,5,1,1,4.8
28,16,387,0.42,0.03,2.92,54,90,8,6,1,5,10.8
8,10,387,0.03,0.56,1.0,65,90,7,7,1,1,2.9
20,12,387,0.11,0.0,1.34,75,90,14,8,1,4,6.9
37,22,387,0.23,0.03,2.75,84,90,5,9,1,10,11.5
0,0,380,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,380,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,380,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,380,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,380,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,380,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,380,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,380,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,380,0.0,0.0,0.0,84,0,5,9,0,0,0.0
29,1,385,0.0,0.16,0.0,1,8,4,1,0,6,5.3
2,1,385,0.0,0.0,0.16,19,10,15,2,0,1,0.2
2,0,385,0.0,0.12,0.09,25,11,1,3,0,1,0.2
-1,0,385,0.03,0.08,0.01,34,18,3,4,0,1,0.7
0,0,385,0.0,0.0,0.0,46,0,9,5,0,0,0.0
16,1,385,0.0,0.29,0.72,54,16,8,6,0,5,5.2
0,0,385,0.0,0.0,0.0,65,0,7,7,0,0,0.0
17,3,385,0.03,0.07,0.59,75,18,14,8,0,4,4.4
6,4,385,0.01,0.08,0.39,84,29,5,9,0,1,1.7
27,6,386,0.02,0.03,1.49,1,71,4,1,1,5,5.4
0,0,386,0.0,0.0,0.0,19,0,15,2,0,0,0.0
7,9,386,0.05,0.05,0.31,25,60,1,3,1,3,3.3
10,3,386,0.03,0.0,0.12,34,45,3,4,1,1,0.8
13,7,386,0.05,0.1,0.66,46,60,9,5,1,2,1.3
14,4,386,0.04,0.04,2.07,54,64,8,6,1,2,2.2
14,8,386,0.02,0.03,0.27,65,85,7,7,1,2,2.6
5,1,386,0.02,0.09,0.7,75,61,14,8,1,2,1.5
5,5,386,0.06,0.17,0.39,84,28,5,9,0,1,3.4
14,9,382,0.28,0.14,1.7,1,81,4,1,1,2,6.9
9,3,382,0.1,0.05,0.78,19,79,15,2,1,2,3.1
18,8,382,0.06,0.18,0.4,25,88,1,3,1,3,5.0
8,4,382,0.26,0.15,0.13,34,86,3,4,1,3,9.0
-2,0,382,0.03,0.0,0.04,46,29,9,5,0,0,1.7
9,5,382,0.04,0.48,2.2,54,73,8,6,1,2,4.9
7,5,382,0.1,0.0,0.89,65,45,7,7,0,1,2.5
6,3,382,0.1,0.0,0.64,75,28,14,8,0,1,5.4
11,6,382,0.13,0.18,2.54,84,82,5,9,1,2,3.2
36,10,381,0.11,0.26,1.7,1,90,4,1,1,8,13.4
24,2,381,0.21,0.0,0.93,19,90,15,2,1,5,5.5
5,2,381,0.03,0.05,0.49,25,90,1,3,1,3,2.4
26,3,381,0.15,0.79,0.13,34,90,3,4,1,9,8.3
14,4,381,0.19,0.12,0.7,46,90,9,5,1,5,6.5
-2,3,381,0.04,0.49,2.92,54,90,8,6,1,2,6.4
4,4,381,0.27,0.26,1.0,65,90,7,7,1,2,6.7
10,1,381,0.14,0.41,0.91,75,84,14,8,1,2,10.2
15,2,381,0.06,0.68,2.75,84,90,5,9,1,6,10.7
0,0,378,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,378,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,378,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,378,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,378,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,378,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,378,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,378,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,378,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,383,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,383,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,383,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,383,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,383,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,383,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,383,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,383,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,383,0.0,0.0,0.0,84,0,5,9,0,0,0.0
4,1,388,0.04,0.0,0.21,1,18,4,1,0,1,1.4
16,10,388,0.02,0.0,0.93,19,90,15,2,1,2,2.0
14,3,388,0.02,0.0,0.18,25,29,1,3,0,4,1.7
0,0,388,0.0,0.0,0.0,34,0,3,4,0,0,0.0
9,7,388,0.04,0.0,0.04,46,29,9,5,0,1,1.4
12,1,388,0.26,0.04,0.85,54,25,8,6,0,1,2.3
2,2,388,0.01,0.17,0.86,65,34,7,7,0,1,0.7
7,5,388,0.51,0.07,0.64,75,28,14,8,0,1,3.2
20,11,388,0.05,0.04,2.54,84,69,5,9,1,2,3.1
0,0,395,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,395,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,395,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,395,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,395,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,395,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,395,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,395,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,395,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,393,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,393,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,393,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,393,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,393,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,393,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,393,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,393,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,393,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,397,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,397,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,397,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,397,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,397,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,397,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,397,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,397,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,397,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,394,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,394,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,394,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,394,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,394,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,394,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,394,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,394,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,394,0.0,0.0,0.0,84,0,5,9,0,0,0.0
34,8,384,0.44,0.2,1.7,1,90,4,1,1,7,13.4
29,9,384,0.07,0.06,0.93,19,90,15,2,1,10,7.0
10,5,384,0.01,0.05,0.49,25,90,1,3,1,3,4.7
14,1,384,0.32,0.21,0.13,34,90,3,4,1,3,7.2
10,7,384,0.1,0.08,0.66,46,60,9,5,1,2,4.5
2,0,384,0.02,0.15,0.85,54,45,8,6,0,1,2.9
32,10,384,0.38,0.55,1.0,65,90,7,7,1,7,12.9
20,2,384,0.09,1.47,1.34,75,90,14,8,1,7,13.9
14,1,384,0.48,0.04,2.37,84,60,5,9,1,2,4.0
15,3,392,0.0,0.0,0.89,1,30,4,1,0,4,3.5
3,0,392,0.0,0.0,0.0,19,1,15,2,0,1,0.0
-2,1,392,0.0,0.0,0.09,25,1,1,3,0,0,0.0
0,0,392,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,392,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,392,0.0,0.0,0.0,54,0,8,6,0,0,0.0
4,2,392,0.0,0.0,0.73,65,4,7,7,0,1,0.4
0,0,392,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,392,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,390,0.0,0.0,0.0,1,0,4,1,0,0,0.0
28,8,390,0.01,0.02,0.93,19,90,15,2,1,7,5.4
13,9,390,0.01,0.02,0.49,25,90,1,3,1,2,2.3
19,6,390,0.11,0.12,0.13,34,90,3,4,1,3,8.5
48,14,390,0.19,0.13,0.7,46,90,9,5,1,15,10.3
29,11,390,0.04,0.08,2.92,54,90,8,6,1,8,3.5
16,8,390,0.01,0.03,1.0,65,90,7,7,1,2,2.1
12,4,390,0.02,0.0,0.7,75,61,14,8,1,2,1.4
0,0,390,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,396,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,396,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,396,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,396,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,396,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,396,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,396,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,396,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,396,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,398,0.0,0.0,0.0,1,0,4,1,0,0,0.0
0,0,398,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,398,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,398,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,398,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,398,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,398,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,398,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,398,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,692,0.0,0.0,0.0,19,0,15,2,0,0,0.0
0,0,692,0.0,0.0,0.0,25,0,1,3,0,0,0.0
0,0,692,0.0,0.0,0.0,34,0,3,4,0,0,0.0
0,0,692,0.0,0.0,0.0,46,0,9,5,0,0,0.0
0,0,692,0.0,0.0,0.0,54,0,8,6,0,0,0.0
0,0,692,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,692,0.0,0.0,0.0,75,0,14,8,0,0,0.0
0,0,692,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,499,0.0,0.0,0.0,2,0,2,1,0,0,0.0
0,0,499,0.0,0.0,0.0,19,0,12,2,0,0,0.0
0,0,499,0.0,0.0,0.0,24,0,11,3,0,0,0.0
0,0,499,0.0,0.0,0.0,34,0,3,4,0,0,0.0
5,3,499,0.01,0.0,0.04,46,23,9,5,0,1,0.7
-5,4,499,0.0,0.43,2.36,54,83,8,6,1,2,0.9
15,2,499,0.01,0.18,0.18,65,73,7,7,1,5,4.1
4,2,499,0.01,0.33,0.74,75,71,14,8,1,2,3.0
0,0,499,0.0,0.0,0.0,84,0,5,9,0,0,0.0
0,0,401,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,401,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,401,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,401,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,401,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,401,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,401,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,401,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,401,0.0,0.0,0.0,82,0,2,9,0,0,0.0
31,0,182,0.0,0.0,0.56,7,90,20,1,1,7,2.9
13,0,182,0.0,0.0,1.11,18,90,18,2,1,2,3.1
18,0,182,0.0,0.0,2.3,22,90,6,3,1,2,4.1
0,0,182,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,182,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,182,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,182,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,182,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,182,0.0,0.0,0.0,82,0,2,9,0,0,0.0
0,0,400,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,400,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,400,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,400,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,400,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,400,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,400,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,400,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,400,0.0,0.0,0.0,82,0,2,9,0,0,0.0
0,0,399,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,399,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,399,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,399,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,399,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,399,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,399,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,399,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,399,0.0,0.0,0.0,82,0,2,9,0,0,0.0
0,0,746,0.0,0.0,0.0,84,0,5,9,0,0,0.0
37,1,661,0.02,1.14,1.49,1,71,4,1,1,11,11.4
33,5,661,0.06,0.21,0.78,19,79,15,2,1,9,8.5
3,2,661,0.0,0.0,0.4,25,78,1,3,1,2,0.3
8,4,661,0.06,0.1,0.12,34,71,3,4,1,2,1.5
39,11,661,0.06,0.32,0.66,46,66,9,5,1,8,7.7
0,0,661,0.0,0.0,0.0,54,0,8,6,0,0,0.0
3,3,661,0.02,0.14,0.83,65,16,7,7,0,1,0.9
-1,0,661,0.0,0.07,0.64,75,28,14,8,0,1,0.9
0,5,661,0.01,0.35,2.75,84,90,5,9,1,2,3.3
0,0,686,0.0,0.0,0.0,1,0,4,1,0,0,0.0
27,0,686,0.0,0.37,0.0,19,1,15,2,0,6,5.1
0,0,686,0.0,0.0,0.0,25,0,1,3,0,0,0.0
4,0,686,0.1,0.0,0.0,34,3,3,4,0,1,2.0
0,0,686,0.0,0.0,0.0,46,0,9,5,0,0,0.0
4,1,686,0.0,0.0,0.56,54,6,8,6,0,1,0.3
0,0,686,0.0,0.0,0.0,65,0,7,7,0,0,0.0
0,0,686,0.0,0.0,0.0,75,0,14,8,0,0,0.0
2,0,686,0.01,0.0,0.21,84,20,5,9,0,1,1.4
33,15,402,0.02,0.04,0.56,7,90,20,1,1,9,4.7
2,0,402,0.0,0.0,0.08,18,22,18,2,1,1,0.0
-1,8,402,0.46,0.0,2.3,22,90,6,3,1,0,2.9
0,0,402,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,402,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,402,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,402,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,402,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,402,0.0,0.0,0.0,82,0,2,9,0,0,0.0
0,0,405,0.0,0.0,0.0,7,0,20,1,0,0,0.0
9,5,405,0.12,0.14,1.03,18,67,18,2,0,1,3.0
0,0,405,0.0,0.0,0.0,22,0,6,3,0,0,0.0
3,0,405,0.0,0.0,0.09,38,2,14,4,0,1,0.0
1,2,405,0.03,0.0,0.23,41,22,1,5,0,1,0.4
3,0,405,0.0,0.05,0.0,57,20,3,6,0,1,1.6
0,0,405,0.0,0.0,0.0,64,0,5,7,0,0,0.0
26,6,405,0.02,0.09,0.81,76,90,9,8,1,6,2.6
0,0,405,0.0,0.0,0.0,82,0,2,9,0,0,0.0
0,0,403,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,403,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,403,0.0,0.0,0.0,22,0,6,3,0,0,0.0
22,3,403,0.0,0.0,1.51,38,90,14,4,1,6,1.0
16,14,403,0.0,0.0,0.96,41,90,1,5,1,4,3.0
14,6,403,0.19,0.04,0.41,57,69,3,6,1,2,5.4
41,7,403,0.04,0.06,0.83,64,90,5,7,1,12,7.3
0,0,403,0.0,0.0,0.0,76,0,9,8,0,0,0.0
6,3,403,0.05,0.07,0.81,82,90,2,9,1,2,2.0
22,1,417,0.03,0.06,0.21,7,17,20,1,0,6,4.6
10,8,417,0.44,0.0,0.62,18,53,18,2,1,1,4.8
0,0,417,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,417,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,417,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,417,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,417,0.0,0.0,0.0,64,0,5,7,0,0,0.0
8,0,417,0.01,0.14,0.0,76,5,9,8,0,1,2.3
6,0,417,0.05,0.07,0.0,82,14,2,9,0,1,2.2
0,0,404,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,404,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,404,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,404,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,404,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,404,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,404,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,404,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,404,0.0,0.0,0.0,82,0,2,9,0,0,0.0
-2,0,411,0.01,0.0,0.21,7,24,20,1,0,0,0.5
0,0,411,0.0,0.0,0.0,18,0,18,2,0,0,0.0
-1,3,411,0.0,0.02,1.23,22,18,6,3,0,1,1.1
25,9,411,0.01,0.03,1.51,38,90,14,4,1,6,2.2
19,9,411,0.0,0.0,0.8,41,86,1,5,1,6,1.6
11,8,411,0.17,0.03,0.41,57,82,3,6,1,2,7.0
31,5,411,0.05,0.0,0.83,64,90,5,7,1,5,5.8
37,6,411,0.17,0.27,0.81,76,84,9,8,1,11,5.6
1,4,411,0.07,0.13,0.27,82,29,2,9,0,1,3.7
7,1,406,0.0,0.0,0.08,7,8,20,1,0,1,0.4
0,0,406,0.0,0.0,0.0,18,0,18,2,0,0,0.0
8,6,406,0.01,0.0,1.19,22,84,6,3,1,1,1.6
27,12,406,0.01,0.0,1.51,38,90,14,4,1,8,2.2
4,3,406,0.0,0.0,0.35,41,45,1,5,1,1,0.6
0,0,406,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,406,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,406,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,406,0.0,0.0,0.0,82,0,2,9,0,0,0.0
25,9,416,0.44,0.0,0.35,7,65,20,1,1,3,8.8
2,3,416,0.02,0.0,0.49,18,36,18,2,0,1,1.0
8,4,416,0.03,0.0,1.07,22,71,6,3,1,2,1.0
16,8,416,0.55,0.1,1.42,38,87,14,4,1,6,6.1
10,11,416,0.02,0.0,0.96,41,90,1,5,1,1,2.8
3,0,416,0.0,0.0,0.0,57,7,3,6,0,1,0.1
4,4,416,0.01,0.0,0.12,64,14,5,7,0,1,0.4
13,4,416,0.01,0.0,0.15,76,31,9,8,0,1,2.9
12,6,416,0.13,0.0,0.54,82,60,2,9,1,2,2.2
27,11,423,0.05,0.05,0.56,7,90,20,1,1,3,3.6
15,6,423,0.02,0.0,0.75,18,74,18,2,1,1,1.7
0,0,423,0.0,0.0,0.0,22,0,6,3,0,0,0.0
5,5,423,0.0,0.0,1.37,38,14,14,4,0,1,0.9
2,2,423,0.0,0.0,0.18,41,14,1,5,0,1,0.2
23,10,423,0.23,0.05,0.41,57,90,3,6,1,2,5.4
19,10,423,0.02,0.0,0.83,64,68,5,7,0,3,1.8
17,12,423,0.05,0.0,0.81,76,85,9,8,1,5,5.2
3,6,423,0.02,0.12,0.27,82,29,2,9,0,0,1.5
5,4,407,0.0,0.0,0.21,7,24,20,1,0,1,0.5
0,0,407,0.0,0.0,0.0,18,0,18,2,0,0,0.0
7,6,407,0.02,0.0,1.19,22,84,6,3,1,2,1.6
0,0,407,0.0,0.0,0.0,38,0,14,4,0,0,0.0
5,7,407,0.0,0.0,0.61,41,45,1,5,0,1,1.2
33,4,407,0.04,0.18,0.41,57,90,3,6,1,12,8.5
26,4,407,0.03,0.0,0.83,64,90,5,7,1,5,2.4
32,6,407,0.19,0.02,0.81,76,90,9,8,1,7,5.8
16,7,407,0.04,0.03,0.81,82,90,2,9,1,2,2.7
0,0,422,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,422,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,422,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,422,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,422,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,422,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,422,0.0,0.0,0.0,64,0,5,7,0,0,0.0
3,0,422,0.0,0.0,0.0,76,4,9,8,0,1,0.3
0,0,422,0.0,0.0,0.0,82,0,2,9,0,0,0.0
3,1,413,0.0,0.12,0.21,7,24,20,1,0,1,0.7
7,4,413,0.01,0.65,0.62,18,53,18,2,1,1,5.2
27,8,413,0.44,0.05,1.07,22,71,6,3,1,7,7.4
0,0,413,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,413,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,413,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,413,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,413,0.0,0.0,0.0,76,0,9,8,0,0,0.0
2,0,413,0.0,0.0,0.0,82,6,2,9,0,1,0.0
0,0,415,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,415,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,415,0.0,0.0,0.0,22,0,6,3,0,0,0.0
6,2,415,0.0,0.04,1.37,38,13,14,4,0,1,3.9
1,1,415,0.0,0.0,0.16,41,3,1,5,0,1,0.0
5,1,415,0.06,0.03,0.41,57,61,3,6,1,2,2.2
11,7,415,0.04,0.0,0.83,64,90,5,7,1,3,1.2
25,5,415,0.33,0.13,0.81,76,84,9,8,1,6,11.4
1,8,415,0.1,0.07,0.81,82,83,2,9,1,1,3.3
0,0,412,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,412,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,412,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,412,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,412,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,412,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,412,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,412,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,412,0.0,0.0,0.0,82,0,2,9,0,0,0.0
0,0,420,0.0,0.0,0.0,7,0,20,1,0,0,0.0
0,0,420,0.0,0.0,0.0,18,0,18,2,0,0,0.0
0,0,420,0.0,0.0,0.0,22,0,6,3,0,0,0.0
0,0,420,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,420,0.0,0.0,0.0,41,0,1,5,0,0,0.0
0,0,420,0.0,0.0,0.0,57,0,3,6,0,0,0.0
0,0,420,0.0,0.0,0.0,64,0,5,7,0,0,0.0
0,0,420,0.0,0.0,0.0,76,0,9,8,0,0,0.0
0,0,420,0.0,0.0,0.0,82,0,2,9,0,0,0.0
4,1,418,0.02,0.0,0.35,7,65,20,1,1,3,0.6
1,1,418,0.25,0.0,0.49,18,36,18,2,0,1,2.2
4,0,418,0.01,0.0,1.23,22,18,6,3,0,1,2.7
33,4,418,0.75,0.0,0.14,38,76,14,4,1,10,10.5
12,9,418,0.02,0.25,0.8,41,86,1,5,1,3,4.8
43,3,418,0.28,0.34,0.41,57,90,3,6,1,10,18.4
-1,1,418,0.0,0.0,0.12,64,14,5,7,0,1,0.0
9,2,418,0.19,0.36,0.66,76,58,9,8,1,1,7.9
6,3,418,0.24,0.0,0.27,82,29,2,9,0,1,2.6
0,0,414,0.0,0.0,0.0,7,0,20,1,0,0,0.0
8,3,414,0.02,0.18,0.36,18,15,18,2,0,1,3.2
0,0,414,0.0,0.0,0.0,22,0,6,3,0,0,0.0
37,13,414,0.03,0.28,1.51,38,90,14,4,1,12,8.0
10,8,414,0.01,0.0,0.72,41,67,1,5,1,3,0.8
11,6,414,0.17,0.0,0.41,57,90,3,6,1,1,8.0
18,7,414,0.21,0.28,0.83,64,90,5,7,1,3,7.0
24,7,414,0.59,0.05,0.81,76,90,9,8,1,3,8.6
20,6,414,0.3,0.27,0.81,82,90,2,9,1,1,13.8
41,6,410,0.59,0.0,0.35,7,65,20,1,1,11,5.0
3,6,410,0.08,0.02,1.11,18,90,18,2,1,1,3.6
0,0,410,0.0,0.0,1.11,22,5,6,3,0,1,0.1
0,0,410,0.0,0.0,0.0,38,0,14,4,0,0,0.0
0,0,410,0.0,0.0,0.0,41,0,1,5,0,0,0.0
3,0,410,0.0,0.0,0.0,57,7,3,6,0,1,0.3
0,0,410,0.0,0.0,0.0,64,0,5,7,0,0,0.0
3,0,410,0.24,0.0,0.0,76,5,9,8,0,1,0.4
0,0,410,0.0,0.0,0.0,82,0,2,9,0,0,0.0
26,4,408,0.08,0.0,0.56,7,90,20,1,1,6,2.5
5,7,408,0.01,0.0,1.11,18,90,18,2,1,1,2.0
-1,1,408,0.0,0.0,1.11,22,5,6,3,0,1,0.6
25,7,408,0.01,0.0,1.51,38,90,14,4,1,6,1.5
5,6,408,0.0,0.0,0.96,41,90,1,5,1,2,1.0
